id,carat,depth,table,x,y,z,price,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
135,0.43,62.1,56.0,4.87,4.83,3.01,383.006921635315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
136,0.33,61.5,59.4,4.45,4.49,2.75,578.294630854794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
137,1.0,61.6,61.0,6.38,6.35,3.92,664.0699397487539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
138,0.3,61.4,54.0,4.33,4.37,2.67,38.31806657664061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
139,1.02,62.4,55.0,6.41,6.46,4.02,931.5666280377922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140,0.37,61.4,55.0,4.65,4.67,2.86,394.0279268726009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
141,0.41,62.3,56.0,4.77,4.73,2.96,804.7200931523769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
142,0.81,61.9,55.0,5.98,6.01,3.71,502.2457868790096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
143,0.9,62.2,57.0,6.17,6.14,3.83,219.50034372351536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
144,0.31,61.2,60.0,4.39,4.37,2.68,922.3767199469672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
145,1.28,61.7,60.0,7.05,6.95,4.32,377.9078847356371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
146,2.14,62.2,57.0,8.22,8.19,5.1,960.2179338886727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
147,1.03,60.9,60.0,6.52,6.45,3.95,832.6826846071972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
148,0.74,61.4,57.0,5.82,5.84,3.58,305.1492506114176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149,0.7,62.4,58.0,5.64,5.68,3.53,161.62311101476234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
150,0.96,62.0,56.0,6.3,6.34,3.92,570.019713643048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
151,0.53,61.7,58.0,5.16,5.27,3.22,746.2016961871849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,1.63,59.7,62.0,7.73,7.65,4.59,258.5863332102025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
153,0.81,63.7,57.0,5.86,5.94,3.76,244.90509347103395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
154,0.37,61.6,60.0,4.61,4.58,2.83,187.9595667504648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
155,2.0,63.0,59.0,7.94,8.07,5.04,983.6722906241038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
156,1.21,64.0,59.0,6.78,6.73,4.32,340.1758967793409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
157,0.7,62.6,57.0,5.63,5.68,3.54,794.2669760645342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
158,1.01,61.5,60.0,6.4,6.34,3.92,341.0264675220536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
159,0.36,62.0,54.0,4.6,4.62,2.86,965.2147795112884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160,1.55,60.7,59.0,7.5,7.47,4.54,611.2162099389543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
161,1.25,60.7,56.0,6.97,6.99,4.24,137.35311068911537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
162,0.33,60.3,58.0,4.47,4.49,2.7,232.68412057246525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,0.26,62.3,57.0,4.09,4.06,2.54,490.7806297690278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
164,1.04,59.6,59.0,6.56,6.59,3.92,357.26479865286774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
165,1.02,62.0,56.0,6.43,6.48,4.0,612.9514875044896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,0.71,61.5,56.0,5.74,5.78,3.54,930.8189135997924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
167,0.92,63.1,57.0,6.11,6.16,3.87,312.85112129318003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
168,0.71,59.2,59.0,5.9,5.85,3.48,638.496323072416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169,1.91,62.8,58.0,7.82,7.89,4.93,357.7725681058969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
170,0.33,61.1,55.0,4.5,4.52,2.75,189.28423898562008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
171,0.5,62.5,60.0,5.08,5.06,3.17,163.24445160789526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
172,1.13,59.4,62.0,6.83,6.78,4.04,656.6289170065296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
173,0.51,63.8,58.0,5.06,5.09,3.24,246.6343428032092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
174,1.01,61.6,56.0,6.46,6.43,3.97,109.2979006947622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
175,0.56,60.8,56.0,5.33,5.3,3.23,330.97452996961084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
176,1.01,62.4,56.0,6.36,6.4,3.98,779.9773682717199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
177,0.7,61.5,58.0,5.67,5.71,3.5,990.2309039729136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0.7,61.7,58.0,5.63,5.69,3.49,590.4143236136823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
179,0.96,59.2,61.0,6.42,6.36,3.78,959.9339730108572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180,0.9,63.1,56.0,6.18,6.12,3.88,919.4954310072138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
181,0.64,56.6,59.0,5.77,5.74,3.26,178.67863296592856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
182,0.31,61.8,54.0,4.33,4.37,2.69,642.8784894535163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
183,0.51,62.7,58.0,5.05,5.09,3.18,878.247785167654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
184,0.31,61.5,56.0,4.34,4.37,2.68,677.3174346677591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
185,1.0,62.7,59.0,6.36,6.3,3.97,400.8732085997131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
186,0.4,59.3,59.0,4.79,4.83,2.85,679.1742544818125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
187,0.38,62.1,53.8,4.66,4.67,2.9,732.5340554965857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
188,0.23,64.1,58.0,3.85,3.89,2.48,821.8366403426863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
189,0.55,61.5,57.0,5.28,5.23,3.23,558.1826218065875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
190,0.55,62.4,55.0,5.24,5.28,3.28,365.9682486033733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
191,0.33,61.6,55.0,4.48,4.51,2.77,863.4966416130924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
192,0.35,62.3,55.0,4.56,4.53,2.83,357.3169707146011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
193,1.0,60.5,56.0,6.54,6.49,3.94,189.44301286306097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
194,0.95,60.1,61.0,6.35,6.37,3.82,102.62344276903924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,0.7,61.4,56.0,5.72,5.75,3.52,821.8822490311552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
196,0.31,61.9,55.0,4.31,4.35,2.68,171.80100245144868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
197,1.55,60.5,60.0,7.49,7.46,4.52,515.7888206217041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
198,0.32,60.6,58.0,4.47,4.44,2.7,536.0498175271154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
199,1.24,61.4,57.0,6.98,6.86,4.25,355.3922075175782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
200,1.42,59.6,66.0,7.31,7.23,4.33,253.6341937855835,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
201,1.08,62.0,55.0,6.56,6.6,4.08,862.0384838631106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
202,0.3,63.1,57.0,4.29,4.27,2.7,467.7361405013156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
203,0.43,61.9,57.0,4.83,4.86,3.0,944.999518808438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
204,1.0,61.6,56.0,6.42,6.47,3.97,272.52680081629046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
205,1.06,61.3,60.0,6.59,6.52,4.02,331.76209190719743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
206,0.31,60.5,57.0,4.39,4.42,2.67,180.4366574197857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
207,0.71,62.2,58.0,5.66,5.72,3.54,386.3899277939952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
208,0.31,61.6,58.0,4.33,4.37,2.68,149.63805193129664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
209,1.61,60.3,60.0,7.66,7.57,4.59,542.9048471995509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
210,0.7,61.1,58.0,5.66,5.73,3.48,760.9973063304197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,1.18,59.7,54.0,6.99,6.92,4.15,50.77165097595815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
212,1.51,62.5,55.0,7.29,7.34,4.57,230.03352313993847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
213,0.3,62.6,58.0,4.28,4.31,2.69,412.1456330227674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
214,0.53,60.3,60.1,5.22,5.25,3.16,572.8387533263483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
215,0.3,62.5,54.0,4.31,4.33,2.7,1.0910541865694068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
216,0.72,61.6,57.0,5.73,5.76,3.54,829.9351639199239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
217,0.7,61.0,58.0,5.78,5.72,3.51,602.6615993564205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
218,0.43,62.2,53.0,4.86,4.91,3.04,500.0348820859827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
219,0.72,63.6,58.0,5.72,5.62,3.6,887.943035255143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
220,1.0,58.3,58.0,6.61,6.51,3.82,570.7441257008591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
221,0.61,62.1,56.0,5.42,5.44,3.37,38.96874591810462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
222,1.21,61.3,56.0,6.86,6.91,4.22,924.5659900041966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
223,0.39,61.8,57.0,4.68,4.7,2.9,983.1172264276072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,0.43,61.6,60.0,4.86,4.82,2.98,598.5985948715206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
225,1.01,60.0,60.0,6.53,6.57,3.93,738.4085606716101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
226,0.9,64.8,55.0,6.04,6.15,3.95,904.8084627544096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
227,0.7,62.9,60.0,5.57,5.49,3.48,712.360804128549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
228,1.31,61.2,58.0,7.01,7.05,4.3,810.9224399307238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
229,0.58,62.2,55.0,5.32,5.35,3.32,676.3119980510614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
230,1.01,62.4,59.0,6.37,6.42,3.99,641.9038932010895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
231,0.52,61.8,60.0,5.18,5.15,3.19,84.88595268107046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
232,0.34,57.4,62.0,4.67,4.71,2.69,59.8086674074173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,0.5,62.4,56.0,5.1,5.13,3.19,309.4287405540137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
234,0.34,62.9,55.0,4.47,4.43,2.8,48.83294731108434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
235,1.5,60.5,57.0,7.4,7.43,4.49,674.4293414233362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
236,0.4,62.2,55.0,4.72,4.74,2.94,647.8216054952628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,0.43,62.4,60.0,4.82,4.79,3.0,311.1630006081686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,1.01,64.2,60.0,6.35,6.27,4.05,641.2891996017922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
239,1.02,62.3,59.0,6.36,6.45,3.99,593.9048434374607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
240,1.27,59.2,60.0,7.11,7.08,4.2,802.7456642791497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
241,0.36,62.0,58.0,4.56,4.54,2.82,284.57996185210254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
242,2.01,62.3,57.0,8.04,8.08,5.02,682.5941870723686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
243,1.01,62.5,60.0,6.39,6.42,4.0,109.69540090118268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
244,0.31,63.7,58.0,4.27,4.3,2.73,722.841604358402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245,0.41,62.3,57.0,4.78,4.75,2.97,988.7942341241546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
246,0.71,62.2,54.0,5.7,5.75,3.56,556.973952344701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
247,1.1,58.4,60.0,6.85,6.81,3.99,316.55649203845627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
248,1.22,61.8,56.0,6.84,6.88,4.24,384.64712699264993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
249,1.12,62.0,55.0,6.68,6.65,4.13,236.06170133596797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
250,0.92,62.6,57.0,6.18,6.13,3.85,130.45670173994174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
251,0.46,62.1,56.0,4.93,4.96,3.07,267.2772827736384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
252,0.8,63.8,59.0,5.87,5.83,3.73,722.0102948291443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
253,1.13,61.8,57.0,6.68,6.65,4.12,314.0015413251469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
254,1.0,59.1,58.0,6.52,6.44,3.83,342.2085981089764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
255,0.43,60.8,57.0,4.92,4.89,2.98,959.559913815454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
256,0.31,62.4,55.0,4.33,4.35,2.71,288.5796742076574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
257,0.7,63.0,56.0,5.61,5.66,3.55,698.967229832737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
258,0.34,61.2,58.0,4.48,4.51,2.75,51.927714843471584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259,1.52,62.4,55.0,7.42,7.32,4.6,808.9342717351964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
260,1.08,60.1,59.0,6.7,6.64,4.01,26.573310861998543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
261,1.0,60.5,61.0,6.51,6.45,3.92,364.2189053406851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
262,0.54,62.3,55.0,5.24,5.2,3.25,572.9953335610601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
263,0.8,62.4,54.0,5.98,5.94,3.72,761.2542753807294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
264,0.31,62.4,55.0,4.37,4.35,2.72,361.0120704130627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
265,0.57,60.7,58.0,5.32,5.35,3.24,496.60400157213394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
266,2.16,62.2,56.0,8.31,8.26,5.15,33.37128279866364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
267,0.52,62.4,58.0,5.09,5.13,3.19,330.69343417256823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,0.43,61.0,56.0,4.9,4.93,3.0,186.25896421373656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
269,1.04,61.6,59.0,6.53,6.49,4.01,676.3186561592953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
270,1.02,61.0,58.0,6.46,6.52,3.96,61.83008216190666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
271,0.36,62.2,59.0,4.53,4.57,2.83,719.273124905987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
